Lat,Lon,Time Range,geartype,Vessel IDs,Apparent Fishing Hours
56.500000,163.700000,2022-02,trawlers,1,0.98
56.200000,163.600000,2022-02,trawlers,6,54.00
56.100000,163.200000,2022-02,trawlers,4,19.98
56.000000,163.200000,2022-02,trawlers,8,34.61
56.000000,163.600000,2022-02,trawlers,1,0.45
60.300000,169.100000,2022-02,fishing,1,2.06
60.300000,169.100000,2022-02,pots_and_traps,1,2.62
60.400000,171.300000,2022-02,pots_and_traps,1,2.23
60.400000,171.400000,2022-02,pots_and_traps,1,4.94
60.300000,171.100000,2022-02,pots_and_traps,1,1.25
61.100000,173.900000,2022-02,trawlers,1,0.99
61.100000,174.100000,2022-02,fishing,2,42.67
61.200000,174.200000,2022-02,trawlers,1,1.97
61.100000,174.300000,2022-02,trawlers,1,5.79
61.000000,173.900000,2022-02,fishing,1,1.98
61.000000,174.100000,2022-02,fishing,3,12.59
60.900000,174.200000,2022-02,pots_and_traps,1,3.42
61.000000,174.100000,2022-02,pots_and_traps,1,2.84
60.900000,174.300000,2022-02,fixed_gear,1,1.00
60.800000,172.600000,2022-02,trawlers,1,1.04
60.800000,172.900000,2022-02,fishing,1,0.42
60.700000,172.500000,2022-02,fishing,1,2.60
60.700000,172.400000,2022-02,fixed_gear,1,1.50
60.700000,172.700000,2022-02,trawlers,2,1.64
60.500000,171.900000,2022-02,trawlers,2,9.53
60.500000,171.900000,2022-02,inconclusive,2,15.87
60.500000,171.800000,2022-02,trawlers,1,24.86
60.400000,171.800000,2022-02,inconclusive,2,13.76
60.500000,171.900000,2022-02,pots_and_traps,2,5.58
60.500000,172.100000,2022-02,fishing,1,3.62
60.500000,172.000000,2022-02,trawlers,1,6.41
60.500000,172.000000,2022-02,fishing,1,0.98
60.500000,172.100000,2022-02,pots_and_traps,1,2.05
60.600000,172.200000,2022-02,fixed_gear,1,0.47
60.500000,172.200000,2022-02,fishing,1,0.06
60.400000,171.600000,2022-02,fishing,1,1.02
60.400000,171.700000,2022-02,trawlers,1,0.44
60.500000,172.600000,2022-02,trawlers,1,2.33
60.800000,173.100000,2022-02,trawlers,3,4.98
60.800000,173.300000,2022-02,trawlers,5,18.14
60.800000,173.300000,2022-02,set_longlines,2,3.53
60.900000,173.600000,2022-02,trawlers,2,2.25
60.800000,173.400000,2022-02,fishing,1,0.17
60.800000,173.600000,2022-02,fishing,2,7.29
60.600000,173.000000,2022-02,trawlers,1,2.19
60.700000,173.300000,2022-02,trawlers,1,0.50
60.600000,173.200000,2022-02,trawlers,1,1.26
60.700000,173.400000,2022-02,fixed_gear,1,0.13
60.700000,173.500000,2022-02,trawlers,2,4.98
60.700000,173.600000,2022-02,set_longlines,1,0.23
60.900000,173.700000,2022-02,fishing,1,0.10
60.900000,173.800000,2022-02,pots_and_traps,1,1.02
60.900000,173.900000,2022-02,pots_and_traps,1,0.37
60.900000,174.000000,2022-02,set_longlines,1,4.86
60.800000,173.900000,2022-02,trawlers,5,5.04
60.900000,173.900000,2022-02,set_longlines,2,2.25
60.800000,173.700000,2022-02,fishing,3,2.83
60.800000,173.900000,2022-02,set_longlines,2,6.61
60.800000,173.900000,2022-02,fixed_gear,1,0.56
60.800000,174.000000,2022-02,trawlers,3,5.53
60.800000,174.000000,2022-02,set_longlines,1,4.92
60.900000,174.100000,2022-02,fishing,3,9.61
60.900000,174.200000,2022-02,trawlers,4,12.17
60.900000,174.300000,2022-02,trawlers,5,11.66
60.800000,174.200000,2022-02,inconclusive,1,0.33
60.600000,174.300000,2022-02,trawlers,1,1.04
60.100000,168.800000,2022-02,set_longlines,2,11.19
60.100000,169.000000,2022-02,trawlers,1,1.23
60.100000,169.100000,2022-02,pots_and_traps,1,1.58
60.000000,168.900000,2022-02,set_longlines,1,2.16
60.000000,169.100000,2022-02,fixed_gear,1,4.36
60.000000,169.200000,2022-02,trawlers,1,6.43
60.000000,169.300000,2022-02,trawlers,2,17.76
60.000000,169.400000,2022-02,fixed_gear,1,0.94
59.900000,169.300000,2022-02,trawlers,2,2.88
60.100000,169.800000,2022-02,set_longlines,1,0.73
60.100000,169.800000,2022-02,trawlers,1,3.35
59.900000,169.600000,2022-02,trawlers,2,2.92
59.900000,169.800000,2022-02,fishing,1,12.38
59.900000,169.000000,2022-02,trawlers,3,5.36
59.800000,169.000000,2022-02,fixed_gear,1,0.13
59.900000,169.500000,2022-02,trawlers,1,4.62
59.800000,169.800000,2022-02,trawlers,1,1.97
59.800000,169.900000,2022-02,trawlers,2,2.46
59.700000,170.000000,2022-02,trawlers,1,0.14
59.600000,170.100000,2022-02,trawlers,5,15.17
59.900000,170.400000,2022-02,trawlers,1,2.04
59.800000,170.600000,2022-02,trawlers,1,0.93
59.500000,170.200000,2022-02,set_longlines,1,1.01
59.000000,170.400000,2022-02,fishing,3,6.54
59.000000,170.500000,2022-02,fishing,1,3.06
59.200000,170.500000,2022-02,fishing,2,1.77
59.100000,170.800000,2022-02,set_longlines,1,1.89
61.100000,174.600000,2022-02,pots_and_traps,1,0.66
61.200000,175.000000,2022-02,inconclusive,1,0.97
61.100000,175.000000,2022-02,fixed_gear,1,1.41
61.100000,174.500000,2022-02,fixed_gear,1,8.38
61.100000,174.600000,2022-02,fishing,1,2.88
61.000000,174.700000,2022-02,trawlers,1,1.91
61.000000,174.700000,2022-02,inconclusive,1,2.45
61.100000,174.900000,2022-02,fixed_gear,1,3.08
61.100000,175.100000,2022-02,fixed_gear,1,2.13
61.000000,174.800000,2022-02,inconclusive,1,1.86
61.000000,175.100000,2022-02,inconclusive,1,1.86
61.200000,175.600000,2022-02,trawlers,1,0.57
61.100000,175.400000,2022-02,trawlers,1,0.05
61.300000,176.300000,2022-02,set_longlines,1,0.60
61.600000,177.000000,2022-02,trawlers,1,1.92
60.900000,176.600000,2022-02,trawlers,1,1.76
60.600000,174.500000,2022-02,trawlers,1,0.90
60.500000,174.700000,2022-02,trawlers,1,0.96
60.500000,175.400000,2022-02,trawlers,1,1.01
60.500000,176.000000,2022-02,trawlers,1,2.30
60.400000,176.600000,2022-02,trawlers,1,1.00
60.400000,176.900000,2022-02,trawlers,1,1.04
61.300000,178.700000,2022-02,trawlers,3,13.57
61.200000,178.800000,2022-02,trawlers,2,4.89
61.200000,179.200000,2022-02,set_longlines,2,4.22
61.100000,179.100000,2022-02,trawlers,4,6.71
61.200000,179.300000,2022-02,set_longlines,1,17.20
61.100000,179.200000,2022-02,trawlers,2,2.67
61.100000,179.300000,2022-02,set_longlines,1,24.46
60.900000,179.300000,2022-02,trawlers,1,0.89
61.000000,179.800000,2022-02,trawlers,1,1.95
61.000000,179.700000,2022-02,trawlers,1,2.01
60.800000,178.400000,2022-02,trawlers,1,1.00
60.800000,178.600000,2022-02,trawlers,1,3.66
60.700000,178.500000,2022-02,trawlers,1,2.06
60.600000,177.600000,2022-02,trawlers,1,0.94
60.600000,178.000000,2022-02,trawlers,1,1.11
60.700000,179.300000,2022-02,trawlers,2,4.16
60.800000,179.500000,2022-02,trawlers,1,0.21
60.700000,179.400000,2022-02,trawlers,1,1.02
60.600000,179.700000,2022-02,trawlers,1,6.77
60.600000,179.800000,2022-02,trawlers,1,1.34
58.300000,171.200000,2022-02,set_longlines,2,6.11
58.400000,171.400000,2022-02,set_longlines,1,6.20
58.300000,171.500000,2022-02,set_longlines,1,4.88
58.200000,171.200000,2022-02,set_longlines,1,6.45
58.100000,171.100000,2022-02,set_longlines,1,14.32
58.000000,170.900000,2022-02,set_longlines,1,0.30
57.500000,170.400000,2022-02,set_longlines,1,1.27
57.500000,170.500000,2022-02,set_longlines,1,1.20
57.500000,170.600000,2022-02,set_longlines,1,2.71
55.400000,146.000000,2022-02,trawlers,1,3.55
49.300000,141.100000,2022-02,fishing,1,9.84
49.200000,141.100000,2022-02,fishing,1,4.49
49.100000,140.900000,2022-02,fishing,1,0.73
49.100000,141.000000,2022-02,fishing,1,3.85
48.900000,140.900000,2022-02,trawlers,1,11.11
49.100000,141.100000,2022-02,fishing,1,1.44
49.000000,141.100000,2022-02,fishing,1,4.72
49.300000,141.600000,2022-02,fishing,1,7.05
49.200000,141.600000,2022-02,fishing,1,8.23
49.200000,141.700000,2022-02,fishing,1,3.89
49.100000,141.500000,2022-02,fishing,1,10.48
49.000000,141.500000,2022-02,fishing,1,14.04
49.100000,141.700000,2022-02,set_longlines,1,0.20
48.900000,141.600000,2022-02,fishing,1,1.05
55.400000,147.600000,2022-02,trawlers,1,2.75
55.800000,148.400000,2022-02,trawlers,2,1.52
55.800000,148.500000,2022-02,trawlers,3,4.76
55.800000,148.600000,2022-02,trawlers,2,1.78
55.700000,148.900000,2022-02,trawlers,6,13.15
55.700000,149.000000,2022-02,trawlers,5,7.71
55.300000,147.800000,2022-02,trawlers,1,20.17
55.200000,148.100000,2022-02,trawlers,1,16.66
55.200000,148.200000,2022-02,trawlers,1,18.91
55.200000,148.500000,2022-02,trawlers,1,2.34
55.200000,148.700000,2022-02,trawlers,1,11.10
55.100000,148.500000,2022-02,trawlers,1,2.42
55.000000,148.500000,2022-02,trawlers,1,2.77
55.600000,149.100000,2022-02,trawlers,1,0.59
55.700000,150.400000,2022-02,trawlers,2,2.07
55.500000,150.300000,2022-02,trawlers,3,3.98
55.500000,150.100000,2022-02,trawlers,4,8.21
55.400000,150.200000,2022-02,fishing,1,2.32
55.200000,150.300000,2022-02,fishing,2,30.96
55.200000,150.400000,2022-02,fishing,2,21.13
55.100000,149.800000,2022-02,fishing,1,10.05
55.100000,150.000000,2022-02,fishing,1,14.03
55.700000,150.800000,2022-02,trawlers,3,8.42
55.500000,150.500000,2022-02,fishing,1,0.52
55.700000,151.400000,2022-02,trawlers,1,1.06
55.600000,151.400000,2022-02,trawlers,1,1.29
55.500000,151.500000,2022-02,trawlers,1,1.83
55.400000,150.500000,2022-02,trawlers,1,0.94
55.300000,150.600000,2022-02,fishing,1,0.82
55.100000,151.100000,2022-02,fixed_gear,1,1.17
55.000000,150.900000,2022-02,fishing,1,4.99
55.000000,151.100000,2022-02,fixed_gear,1,1.29
55.000000,151.200000,2022-02,fixed_gear,1,12.14
55.100000,151.600000,2022-02,fixed_gear,1,0.98
54.900000,150.300000,2022-02,fishing,1,0.38
54.600000,150.100000,2022-02,fishing,1,2.02
54.900000,150.600000,2022-02,fishing,1,2.51
54.900000,150.700000,2022-02,fishing,1,2.32
54.800000,150.700000,2022-02,fishing,1,3.17
54.400000,151.400000,2022-02,trawlers,17,50.07
54.400000,151.900000,2022-02,trawlers,30,132.26
54.300000,151.400000,2022-02,trawlers,1,3.01
54.200000,151.300000,2022-02,trawlers,1,6.40
53.400000,150.700000,2022-02,set_longlines,1,9.50
53.400000,150.800000,2022-02,set_longlines,1,5.13
55.500000,152.300000,2022-02,trawlers,3,5.75
55.700000,152.600000,2022-02,trawlers,1,1.91
55.600000,152.700000,2022-02,trawlers,1,1.95
55.600000,152.700000,2022-02,set_longlines,1,9.56
55.600000,152.900000,2022-02,trawlers,1,4.91
55.400000,152.700000,2022-02,fishing,1,2.00
55.500000,152.800000,2022-02,trawlers,3,4.65
55.300000,152.200000,2022-02,trawlers,1,0.84
55.200000,152.000000,2022-02,fixed_gear,1,2.21
55.200000,152.100000,2022-02,fixed_gear,1,8.30
55.200000,152.200000,2022-02,trawlers,2,1.74
55.400000,152.400000,2022-02,inconclusive,1,0.26
55.300000,152.300000,2022-02,trawlers,4,7.85
55.300000,152.500000,2022-02,fishing,1,2.01
55.200000,152.400000,2022-02,fishing,1,3.16
55.100000,152.100000,2022-02,fixed_gear,1,15.11
55.100000,152.400000,2022-02,trawlers,3,3.13
55.100000,152.400000,2022-02,fixed_gear,1,2.43
55.200000,152.500000,2022-02,fishing,1,1.27
55.000000,152.400000,2022-02,fishing,1,1.51
55.300000,153.100000,2022-02,trawlers,11,14.47
55.100000,152.900000,2022-02,fixed_gear,1,0.99
55.000000,152.700000,2022-02,fixed_gear,1,1.01
55.100000,152.900000,2022-02,fishing,1,2.09
55.400000,153.500000,2022-02,trawlers,1,0.32
55.500000,153.700000,2022-02,trawlers,1,1.05
55.500000,153.900000,2022-02,trawlers,2,1.96
55.600000,154.400000,2022-02,inconclusive,1,0.83
55.500000,154.600000,2022-02,trawlers,2,1.38
55.500000,154.500000,2022-02,trawlers,4,6.03
55.400000,154.400000,2022-02,trawlers,8,13.70
55.400000,154.600000,2022-02,set_longlines,1,2.24
55.300000,153.300000,2022-02,trawlers,1,0.76
55.300000,153.400000,2022-02,trawlers,1,1.08
55.200000,153.400000,2022-02,trawlers,6,5.97
55.200000,153.600000,2022-02,trawlers,5,6.50
55.300000,153.700000,2022-02,trawlers,2,0.76
55.300000,154.000000,2022-02,trawlers,5,9.81
55.100000,153.600000,2022-02,fishing,1,1.65
55.000000,153.400000,2022-02,trawlers,17,25.02
55.200000,154.000000,2022-02,trawlers,5,8.03
55.200000,154.100000,2022-02,trawlers,2,11.74
55.300000,154.100000,2022-02,fixed_gear,1,0.43
55.300000,154.400000,2022-02,trawlers,4,19.85
55.300000,154.600000,2022-02,trawlers,1,0.41
55.200000,154.700000,2022-02,trawlers,2,17.08
55.100000,154.000000,2022-02,trawlers,6,8.99
55.100000,154.200000,2022-02,trawlers,2,9.29
55.000000,154.100000,2022-02,trawlers,2,6.41
55.000000,154.200000,2022-02,trawlers,4,16.91
55.100000,154.300000,2022-02,trawlers,4,7.21
55.100000,154.600000,2022-02,set_longlines,1,0.85
55.000000,154.400000,2022-02,trawlers,5,23.86
55.000000,154.700000,2022-02,trawlers,2,10.39
54.900000,151.900000,2022-02,fishing,1,1.00
54.800000,152.400000,2022-02,trawlers,1,1.28
54.600000,151.900000,2022-02,trawlers,1,3.69
54.900000,152.600000,2022-02,trawlers,3,4.64
54.800000,152.800000,2022-02,trawlers,2,2.50
54.700000,153.100000,2022-02,trawlers,7,6.37
54.500000,152.400000,2022-02,trawlers,9,12.67
54.500000,152.900000,2022-02,trawlers,8,13.80
54.500000,152.800000,2022-02,trawlers,8,7.98
54.600000,153.100000,2022-02,fixed_gear,1,1.03
54.900000,153.700000,2022-02,fixed_gear,1,0.82
54.700000,153.700000,2022-02,fixed_gear,1,4.41
54.900000,154.300000,2022-02,trawlers,8,10.74
54.900000,154.200000,2022-02,trawlers,14,24.68
54.800000,154.100000,2022-02,trawlers,26,81.37
54.800000,154.500000,2022-02,trawlers,1,0.63
54.800000,154.400000,2022-02,set_longlines,1,1.44
54.600000,154.400000,2022-02,trawlers,11,17.08
54.600000,154.500000,2022-02,trawlers,2,2.99
54.600000,154.700000,2022-02,set_longlines,2,10.59
54.500000,153.700000,2022-02,trawlers,22,74.72
54.300000,154.300000,2022-02,set_longlines,1,2.88
54.300000,154.500000,2022-02,set_longlines,2,3.74
55.700000,154.800000,2022-02,trawlers,2,4.80
55.700000,154.800000,2022-02,fishing,1,1.90
55.700000,155.000000,2022-02,trawlers,1,2.00
55.600000,154.900000,2022-02,fishing,1,2.03
55.700000,155.300000,2022-02,trawlers,3,4.70
55.700000,155.400000,2022-02,trawlers,4,9.42
55.600000,155.300000,2022-02,trawlers,4,10.79
55.600000,155.400000,2022-02,trawlers,2,3.15
55.600000,154.800000,2022-02,trawlers,1,1.21
55.500000,154.800000,2022-02,fishing,1,5.35
55.400000,154.800000,2022-02,trawlers,7,24.34
55.400000,154.800000,2022-02,set_longlines,2,18.67
55.500000,154.900000,2022-02,trawlers,6,9.09
55.500000,155.200000,2022-02,trawlers,10,35.33
55.500000,155.400000,2022-02,trawlers,7,16.61
55.400000,155.400000,2022-02,trawlers,7,30.91
55.300000,154.900000,2022-02,inconclusive,1,2.15
55.200000,154.900000,2022-02,set_longlines,1,3.10
55.300000,155.200000,2022-02,trawlers,3,5.92
55.400000,155.300000,2022-02,inconclusive,1,0.50
55.300000,155.400000,2022-02,trawlers,5,25.85
55.100000,154.800000,2022-02,trawlers,4,5.82
55.000000,154.800000,2022-02,trawlers,3,7.17
55.000000,154.800000,2022-02,set_longlines,1,0.65
55.000000,155.100000,2022-02,set_longlines,2,4.32
55.000000,155.100000,2022-02,trawlers,1,1.63
55.000000,155.500000,2022-02,trawlers,2,9.92
55.000000,154.800000,2022-02,fishing,1,1.43
54.900000,154.900000,2022-02,trawlers,1,0.96
54.800000,154.800000,2022-02,set_longlines,2,18.63
54.800000,155.000000,2022-02,trawlers,2,79.03
54.900000,155.100000,2022-02,fixed_gear,1,0.75
54.800000,155.200000,2022-02,set_longlines,1,1.61
54.800000,155.200000,2022-02,trawlers,3,23.02
54.700000,154.800000,2022-02,trawlers,2,8.41
54.700000,154.800000,2022-02,fishing,2,28.44
54.800000,154.900000,2022-02,set_longlines,2,4.70
54.700000,155.000000,2022-02,fishing,1,11.63
54.700000,155.000000,2022-02,set_longlines,2,18.34
54.600000,155.000000,2022-02,trawlers,3,29.90
54.700000,155.200000,2022-02,trawlers,3,10.09
54.600000,155.100000,2022-02,set_longlines,2,19.30
54.800000,155.400000,2022-02,trawlers,1,4.12
54.800000,155.400000,2022-02,fishing,1,1.13
54.700000,155.500000,2022-02,fishing,1,1.01
54.500000,155.000000,2022-02,trawlers,3,5.75
54.300000,154.900000,2022-02,fishing,1,3.63
54.300000,155.400000,2022-02,set_longlines,1,1.00
54.200000,155.100000,2022-02,fishing,1,0.60
54.500000,155.600000,2022-02,trawlers,3,7.15
54.200000,155.400000,2022-02,fishing,2,5.07
54.200000,155.600000,2022-02,fishing,1,2.30
54.200000,155.700000,2022-02,set_longlines,1,14.20
54.200000,155.700000,2022-02,fishing,1,8.31
53.800000,152.400000,2022-02,set_longlines,1,2.72
53.800000,152.600000,2022-02,set_longlines,1,1.18
54.000000,153.100000,2022-02,fishing,1,0.09
53.900000,152.700000,2022-02,set_longlines,1,1.19
53.800000,153.000000,2022-02,trawlers,1,1.01
53.600000,152.700000,2022-02,trawlers,1,0.25
53.700000,152.900000,2022-02,trawlers,1,1.06
53.500000,153.100000,2022-02,trawlers,1,1.09
54.000000,153.400000,2022-02,trawlers,6,13.03
54.100000,153.900000,2022-02,trawlers,7,11.87
53.800000,153.500000,2022-02,trawlers,3,3.66
53.800000,153.600000,2022-02,trawlers,4,6.40
53.800000,153.700000,2022-02,trawlers,1,1.51
53.800000,153.800000,2022-02,trawlers,2,1.27
54.100000,154.100000,2022-02,trawlers,14,17.13
54.100000,154.700000,2022-02,set_longlines,1,0.97
53.900000,154.200000,2022-02,trawlers,5,5.00
53.900000,154.300000,2022-02,trawlers,7,18.69
53.900000,154.600000,2022-02,set_longlines,1,4.59
53.800000,154.600000,2022-02,trawlers,2,9.88
53.800000,154.700000,2022-02,set_longlines,1,2.67
53.600000,153.800000,2022-02,set_longlines,1,2.49
53.400000,153.300000,2022-02,trawlers,1,0.89
53.400000,153.900000,2022-02,trawlers,11,16.77
53.700000,154.200000,2022-02,trawlers,3,2.51
53.700000,154.300000,2022-02,set_longlines,2,2.66
53.700000,154.500000,2022-02,set_longlines,2,28.48
53.600000,154.500000,2022-02,trawlers,3,18.12
53.600000,154.500000,2022-02,set_longlines,2,10.77
53.600000,154.300000,2022-02,set_longlines,1,1.34
53.600000,154.400000,2022-02,trawlers,1,4.56
53.400000,154.200000,2022-02,trawlers,10,62.17
53.400000,154.100000,2022-02,trawlers,9,18.75
53.400000,154.500000,2022-02,trawlers,3,20.97
53.500000,154.600000,2022-02,trawlers,1,9.86
53.500000,154.600000,2022-02,set_longlines,1,8.30
53.400000,154.700000,2022-02,fishing,1,1.56
53.100000,153.800000,2022-02,trawlers,15,86.94
53.200000,154.300000,2022-02,trawlers,2,1.91
53.100000,154.200000,2022-02,trawlers,1,2.19
53.200000,154.400000,2022-02,set_longlines,2,8.05
53.200000,154.600000,2022-02,set_longlines,3,17.37
53.200000,154.600000,2022-02,trawlers,1,0.96
53.000000,154.100000,2022-02,trawlers,6,7.40
53.000000,154.500000,2022-02,trawlers,2,3.82
53.000000,154.600000,2022-02,trawlers,1,0.46
52.900000,154.500000,2022-02,set_longlines,1,0.83
52.800000,153.900000,2022-02,trawlers,3,2.71
52.700000,153.900000,2022-02,set_longlines,1,4.35
52.500000,153.400000,2022-02,trawlers,3,2.70
52.500000,153.500000,2022-02,trawlers,1,1.56
52.700000,154.100000,2022-02,trawlers,3,5.49
52.500000,154.100000,2022-02,trawlers,2,2.38
52.500000,154.300000,2022-02,trawlers,3,3.36
52.700000,154.600000,2022-02,trawlers,2,1.53
52.600000,154.500000,2022-02,trawlers,1,1.83
52.600000,154.700000,2022-02,trawlers,3,11.08
52.600000,154.600000,2022-02,trawlers,4,4.54
52.500000,154.700000,2022-02,trawlers,5,11.38
54.100000,155.300000,2022-02,fishing,1,17.48
54.000000,155.300000,2022-02,set_longlines,1,0.43
53.900000,155.000000,2022-02,trawlers,1,1.13
53.800000,155.100000,2022-02,trawlers,1,3.33
53.800000,155.200000,2022-02,set_longlines,1,1.16
54.200000,155.500000,2022-02,trawlers,10,50.86
54.100000,155.500000,2022-02,set_longlines,3,24.49
54.100000,155.700000,2022-02,inconclusive,1,0.29
54.000000,155.500000,2022-02,fixed_gear,1,3.17
54.100000,155.800000,2022-02,set_longlines,1,1.57
53.800000,155.700000,2022-02,set_longlines,1,1.85
53.900000,155.800000,2022-02,set_longlines,1,0.25
53.700000,155.100000,2022-02,trawlers,1,2.01
53.700000,155.400000,2022-02,trawlers,1,0.71
53.600000,155.200000,2022-02,trawlers,1,0.79
53.500000,155.200000,2022-02,trawlers,2,3.67
53.300000,155.100000,2022-02,trawlers,1,0.89
53.700000,155.700000,2022-02,set_longlines,1,1.80
53.600000,155.600000,2022-02,set_longlines,3,11.74
53.400000,155.600000,2022-02,set_longlines,3,16.70
53.400000,155.400000,2022-02,trawlers,1,0.60
53.300000,155.600000,2022-02,set_longlines,2,2.94
53.400000,155.600000,2022-02,trawlers,1,1.01
53.300000,155.700000,2022-02,set_longlines,1,4.47
53.400000,155.700000,2022-02,set_longlines,1,0.63
53.200000,155.100000,2022-02,trawlers,1,1.03
53.200000,155.300000,2022-02,set_longlines,1,3.50
53.100000,155.300000,2022-02,trawlers,6,35.10
53.100000,155.400000,2022-02,trawlers,4,18.81
53.000000,155.000000,2022-02,set_longlines,1,0.75
52.900000,155.300000,2022-02,fishing,1,0.61
53.100000,155.400000,2022-02,set_longlines,1,4.50
53.100000,155.700000,2022-02,trawlers,2,1.17
53.000000,155.500000,2022-02,trawlers,1,1.09
52.900000,154.800000,2022-02,set_longlines,2,21.42
52.800000,154.800000,2022-02,trawlers,6,17.93
52.800000,155.000000,2022-02,set_longlines,2,23.97
52.900000,155.300000,2022-02,set_longlines,1,1.75
52.900000,155.400000,2022-02,fishing,1,4.50
52.900000,155.400000,2022-02,trawlers,1,4.68
52.700000,155.100000,2022-02,trawlers,4,42.33
52.700000,155.100000,2022-02,set_longlines,3,4.64
52.700000,155.400000,2022-02,trawlers,4,16.46
52.600000,155.000000,2022-02,set_longlines,1,1.46
52.500000,154.900000,2022-02,trawlers,9,58.01
52.600000,155.200000,2022-02,trawlers,6,29.34
52.700000,155.200000,2022-02,fishing,2,4.70
52.600000,155.100000,2022-02,fishing,3,6.10
52.600000,155.100000,2022-02,trawlers,5,35.27
52.600000,155.400000,2022-02,fishing,3,11.89
52.500000,155.100000,2022-02,trawlers,2,30.95
52.500000,155.300000,2022-02,fixed_gear,1,5.30
52.500000,155.400000,2022-02,fixed_gear,1,4.79
52.800000,155.800000,2022-02,set_longlines,1,3.56
52.800000,156.100000,2022-02,trawlers,1,0.49
52.700000,156.000000,2022-02,fishing,3,14.56
52.700000,155.400000,2022-02,fishing,2,1.75
52.700000,155.500000,2022-02,trawlers,1,1.01
52.600000,155.400000,2022-02,inconclusive,1,0.94
52.600000,155.500000,2022-02,trawlers,6,14.11
52.500000,155.700000,2022-02,trawlers,4,11.33
52.600000,155.800000,2022-02,set_longlines,2,4.71
52.600000,156.000000,2022-02,fishing,2,6.53
52.600000,156.100000,2022-02,trawlers,3,9.10
52.500000,156.100000,2022-02,pots_and_traps,1,8.75
52.700000,156.100000,2022-02,set_longlines,3,4.52
52.500000,156.100000,2022-02,trawlers,1,0.22
50.100000,150.900000,2022-02,pots_and_traps,1,0.99
49.800000,151.500000,2022-02,pots_and_traps,1,1.78
49.700000,151.700000,2022-02,pots_and_traps,1,1.00
52.300000,153.300000,2022-02,trawlers,1,1.67
51.700000,152.900000,2022-02,pots_and_traps,1,0.56
52.400000,153.400000,2022-02,trawlers,2,7.61
52.300000,153.700000,2022-02,set_longlines,1,3.40
52.300000,154.400000,2022-02,trawlers,4,33.46
52.200000,154.100000,2022-02,trawlers,1,1.05
52.200000,154.300000,2022-02,trawlers,2,8.20
52.100000,154.100000,2022-02,trawlers,1,1.26
52.200000,154.400000,2022-02,trawlers,1,22.47
52.300000,154.500000,2022-02,trawlers,2,2.55
52.100000,154.500000,2022-02,trawlers,3,4.76
52.200000,154.600000,2022-02,trawlers,2,2.53
52.100000,154.600000,2022-02,trawlers,4,12.00
52.000000,154.300000,2022-02,trawlers,3,3.54
51.800000,154.300000,2022-02,trawlers,13,56.74
51.900000,154.400000,2022-02,trawlers,4,5.57
51.800000,154.100000,2022-02,trawlers,2,3.21
51.700000,154.600000,2022-02,trawlers,1,1.78
50.900000,152.500000,2022-02,set_longlines,1,1.52
51.400000,154.300000,2022-02,trawlers,1,2.19
51.600000,154.600000,2022-02,trawlers,3,2.63
51.500000,154.500000,2022-02,trawlers,5,36.50
51.300000,154.600000,2022-02,trawlers,11,15.40
51.300000,154.600000,2022-02,fishing,1,0.30
52.400000,154.700000,2022-02,trawlers,3,3.29
52.400000,154.800000,2022-02,set_longlines,1,3.13
52.400000,155.200000,2022-02,fixed_gear,1,4.91
52.400000,155.300000,2022-02,trawlers,7,30.74
52.200000,154.800000,2022-02,trawlers,5,10.82
52.200000,155.000000,2022-02,trawlers,6,40.78
52.100000,155.000000,2022-02,trawlers,3,7.52
52.100000,154.900000,2022-02,trawlers,6,11.93
52.100000,155.200000,2022-02,trawlers,13,40.01
52.100000,155.400000,2022-02,set_longlines,1,1.30
52.400000,155.500000,2022-02,trawlers,8,39.53
52.400000,155.600000,2022-02,trawlers,3,18.14
52.300000,155.500000,2022-02,fishing,2,6.71
52.300000,155.600000,2022-02,fishing,1,1.02
52.300000,155.600000,2022-02,trawlers,7,38.13
52.400000,155.500000,2022-02,fishing,1,1.11
52.300000,155.600000,2022-02,set_longlines,1,4.00
52.400000,155.800000,2022-02,set_longlines,1,1.27
52.500000,156.000000,2022-02,trawlers,1,0.63
52.400000,156.100000,2022-02,pots_and_traps,1,7.95
52.300000,155.800000,2022-02,set_longlines,1,2.83
52.200000,155.500000,2022-02,trawlers,5,45.35
52.100000,155.600000,2022-02,fishing,1,0.85
52.100000,155.700000,2022-02,pots_and_traps,1,0.59
52.200000,155.900000,2022-02,trawlers,1,3.41
52.200000,156.000000,2022-02,set_longlines,1,9.28
52.200000,156.000000,2022-02,fixed_gear,1,8.00
52.100000,155.900000,2022-02,set_longlines,1,1.27
52.100000,155.800000,2022-02,fishing,1,0.20
52.100000,156.000000,2022-02,set_longlines,1,2.51
52.000000,154.800000,2022-02,trawlers,5,8.79
51.900000,154.900000,2022-02,set_longlines,1,1.63
51.800000,154.800000,2022-02,trawlers,6,58.14
52.000000,155.100000,2022-02,set_longlines,2,16.44
52.000000,155.100000,2022-02,fishing,1,33.58
52.000000,155.200000,2022-02,fishing,1,30.34
52.000000,155.100000,2022-02,trawlers,1,1.06
52.000000,155.000000,2022-02,trawlers,4,5.54
52.000000,155.300000,2022-02,trawlers,6,11.31
52.000000,155.300000,2022-02,set_longlines,2,11.38
51.900000,155.100000,2022-02,trawlers,1,1.41
51.800000,155.300000,2022-02,set_longlines,3,74.74
51.700000,154.900000,2022-02,trawlers,15,87.76
